g711.t1	VVB05323.1	80.3	137	27	0	18	154	1	137	1.5e-51	213.4
g711.t1	KOM28081.1	81.2	128	24	0	18	145	1	128	6.4e-47	198.0
g711.t1	KHN36021.1	81.6	125	23	0	21	145	152	276	2.7e-45	192.6
g711.t1	KHN41888.1	80.0	125	25	0	21	145	155	279	3.9e-44	188.7
g711.t1	GAV64847.1	82.5	114	20	0	22	135	90	203	8.1e-42	181.0
g712.t1	XP_019166459.1	94.4	249	14	0	1	249	1	249	9.4e-125	457.2
g712.t1	XP_008440840.1	95.2	249	12	0	1	249	1	249	9.4e-125	457.2
g712.t1	XP_022926962.1	94.8	249	13	0	1	249	1	249	1.2e-124	456.8
g712.t1	XP_010557626.1	96.0	249	10	0	1	249	1	249	2.1e-124	456.1
g712.t1	XP_009795562.1	94.0	249	15	0	1	249	1	249	2.1e-124	456.1
g713.t1	KAG6397606.1	85.8	247	34	1	53	298	40	286	5.7e-115	425.6
g713.t1	XP_022886853.1	90.5	179	17	0	1	179	1	179	4.7e-85	326.2
g716.t1	XP_010550478.1	88.3	386	42	1	67	449	57	442	9.2e-195	690.6
g716.t1	KAF9682174.1	86.2	384	53	0	68	451	60	443	4.7e-191	678.3
g716.t1	XP_042987966.1	85.7	385	53	1	69	451	68	452	8.1e-191	677.6
g716.t1	XP_041016460.1	86.0	385	52	1	69	451	68	452	1.4e-190	676.8
g716.t1	KAG5245513.1	86.2	384	53	0	68	451	62	445	1.4e-190	676.8
g717.t1	XP_007046638.1	99.5	197	1	0	1	197	1	197	1.0e-105	393.7
g717.t1	KAE8010649.1	99.0	197	2	0	1	197	1	197	2.3e-105	392.5
g717.t1	XP_039011815.1	97.5	197	5	0	1	197	1	197	3.0e-105	392.1
g717.t1	XP_010426685.1	98.0	197	4	0	1	197	1	197	3.0e-105	392.1
g717.t1	XP_015868175.1	98.5	197	3	0	1	197	1	197	3.0e-105	392.1
g719.t1	XP_007046632.1	80.6	155	29	1	1	155	1	154	2.8e-62	250.4
g719.t1	XP_010444836.1	81.5	135	25	0	19	153	9	143	9.6e-55	225.3
g719.t1	KAG7535838.1	81.5	135	25	0	19	153	9	143	9.6e-55	225.3
g719.t1	XP_020871822.1	81.5	135	25	0	19	153	9	143	9.6e-55	225.3
g719.t1	XP_010465932.1	82.2	135	24	0	19	153	9	143	1.3e-54	224.9
g721.t1	XP_042992320.1	89.0	155	17	0	1	155	1	155	2.9e-71	278.9
g721.t1	PON53488.1	89.0	154	17	0	2	155	3	156	4.9e-71	278.1
g721.t1	KAB2618204.1	89.0	154	17	0	2	155	3	156	6.4e-71	277.7
g721.t1	KAE8010659.1	88.4	155	18	0	1	155	1	155	8.3e-71	277.3
g721.t1	XP_018853688.1	88.4	155	18	0	1	155	1	155	1.1e-70	276.9
g724.t1	EHA8591855.1	88.1	67	8	0	172	238	35	101	6.9e-24	122.1
g724.t1	VAI35260.1	83.1	65	11	0	174	238	9	73	4.2e-21	112.8
g724.t1	VAI35257.1	83.1	65	11	0	174	238	9	73	4.2e-21	112.8
g724.t1	KAG2255914.1	81.5	65	12	0	174	238	5	69	1.6e-20	110.9
g731.t1	XP_010029636.2	82.6	344	57	2	213	556	24	364	3.8e-159	572.8
g731.t1	KCW56582.1	82.6	344	57	2	213	556	24	364	1.1e-158	571.2
g731.t1	XP_022739725.1	83.1	344	53	3	215	556	24	364	1.5e-158	570.9
g731.t1	XP_024032891.1	82.0	345	57	3	214	556	23	364	1.2e-157	567.8
g731.t1	POO00796.1	82.0	345	57	3	214	556	23	364	1.6e-157	567.4
g732.t1	KAG8660046.1	84.1	170	27	0	148	317	8	177	2.3e-75	293.5
g732.t1	OMO83432.1	84.1	170	27	0	148	317	8	177	3.0e-75	293.1
g732.t1	KAF9854697.1	83.5	170	28	0	148	317	8	177	3.9e-75	292.7
g732.t1	RZC30272.1	83.2	184	31	0	134	317	12	195	2.5e-74	290.0
g732.t1	KAH7519879.1	82.4	170	30	0	148	317	8	177	9.7e-74	288.1
g738.t1	XP_024182596.1	80.0	130	26	0	626	755	50	179	3.8e-52	217.6
g738.t1	XP_004287760.1	80.0	125	25	0	631	755	55	179	2.7e-50	211.5
g741.t1	OMO83453.1	82.9	76	13	0	259	334	64	139	5.2e-13	86.7
g750.t1	XP_021906092.1	81.9	432	72	2	3	434	2	427	5.7e-202	714.5
g750.t1	XP_010531005.1	80.7	435	77	4	3	435	2	431	2.3e-195	692.6
g750.t1	KAE9612904.1	85.8	388	53	1	48	435	43	428	2.9e-193	685.6
g750.t1	XP_019444884.1	85.8	393	49	2	46	435	36	424	4.9e-193	684.9
g750.t1	KAF1875064.1	85.1	388	56	1	48	435	38	423	3.2e-192	682.2
g754.t1	RYQ81218.1	80.1	371	74	0	196	566	9	379	7.5e-178	634.8
g757.t1	XP_012065387.1	85.3	258	38	0	354	611	7	264	5.2e-124	456.1
g757.t1	XP_021691413.1	85.7	258	37	0	354	611	7	264	6.7e-124	455.7
g757.t1	XP_021603833.1	84.9	258	39	0	354	611	7	264	1.1e-123	454.9
g757.t1	KAB1202062.1	85.3	258	38	0	354	611	7	264	1.5e-123	454.5
g757.t1	KAH1084310.1	84.9	258	39	0	354	611	7	264	2.0e-123	454.1
g758.t1	XP_030975190.1	80.1	156	31	0	667	822	1	156	9.6e-64	256.5
g758.t1	KAH0936149.1	81.3	107	20	0	104	210	66	172	3.4e-37	168.3
g762.t1	KAE8010752.1	80.8	354	67	1	29	381	6	359	1.9e-162	583.6
g762.t1	KJB17463.1	82.9	310	52	1	71	379	5	314	6.9e-144	521.9
g762.t1	XP_017621168.1	80.8	318	60	1	63	379	5	322	1.5e-143	520.8
g762.t1	XP_009369794.1	81.1	312	59	0	70	381	1	312	2.0e-143	520.4
g762.t1	XP_025651564.1	80.1	312	62	0	69	380	2	313	1.1e-141	514.6
g779.t1	NP_001324329.1	80.2	308	61	0	100	407	53	360	9.2e-142	514.6
g779.t1	OVA01026.1	80.0	315	58	2	94	407	54	364	3.5e-141	512.7
g779.t1	XP_030959546.1	80.4	317	60	1	93	407	48	364	3.5e-141	512.7
g779.t1	KAF2612177.1	80.8	308	58	1	101	407	1	308	1.7e-140	510.4
g779.t1	THF98403.1	80.8	308	59	0	100	407	54	361	3.0e-140	509.6
g781.t1	XP_039159561.1	80.9	272	52	0	168	439	37	308	1.2e-130	477.6
g784.t1	PKI67318.1	87.5	120	14	1	82	200	131	250	9.5e-51	211.1
g784.t1	XP_031389038.1	87.5	120	14	1	82	200	64	183	9.5e-51	211.1
g784.t1	XP_010096932.1	84.0	119	19	0	82	200	70	188	4.7e-50	208.8
g784.t1	XP_009359649.1	81.5	119	22	0	82	200	69	187	2.3e-49	206.5
g784.t1	XP_008365457.1	82.2	118	21	0	82	199	69	186	3.0e-49	206.1
g787.t1	1SDM_A	81.6	369	68	0	1334	1702	1	369	8.1e-167	599.7
g792.t1	KAH7569776.1	85.0	505	55	5	2	504	1	486	3.0e-238	836.3
g792.t1	TXG48460.1	80.9	509	76	5	2	508	1	490	7.4e-237	831.6
g792.t1	KAH7569780.1	80.2	504	49	5	2	504	1	454	5.3e-235	825.5
g792.t1	XP_031283452.1	83.3	509	64	5	2	508	1	490	1.5e-234	823.9
g792.t1	KAF3971289.1	81.9	509	69	5	4	511	7	493	3.4e-234	822.8
g794.t1	AML76855.1	82.8	891	131	3	408	1298	6	874	0.0e+00	1472.2
g795.t1	CBI22701.3	95.1	164	8	0	24	187	27	190	2.8e-81	312.4
g795.t1	CBI28516.3	92.8	166	12	0	22	187	13	178	3.7e-81	312.0
g795.t1	KAF4363945.1	94.5	164	9	0	24	187	109	272	1.1e-80	310.5
g795.t1	XP_030486113.1	96.2	160	6	0	28	187	2	161	1.4e-80	310.1
g795.t1	OMP03868.1	92.9	168	12	0	20	187	1	168	1.4e-80	310.1
g797.t1	ABK26762.1	80.2	182	36	0	142	323	111	292	1.2e-13	88.6
g798.t1	MBA0843152.1	84.0	332	53	0	1	332	1	332	2.9e-36	163.7
g798.t1	MBA0631740.1	84.0	332	53	0	1	332	1	332	4.9e-36	162.9
g798.t1	XP_017619262.1	84.0	332	53	0	1	332	1	332	6.4e-36	162.5
g798.t1	KAB2047759.1	84.0	332	53	0	1	332	1	332	6.4e-36	162.5
g798.t1	XP_016674685.1	84.0	332	53	0	1	332	1	332	6.4e-36	162.5
g803.t1	XP_021636089.1	81.5	796	139	3	1	796	1	788	0.0e+00	1302.0
g803.t1	XP_021594745.1	81.4	796	138	4	1	796	1	786	0.0e+00	1299.3
g803.t1	XP_031269277.1	80.9	796	135	3	1	796	1	779	0.0e+00	1295.8
g803.t1	XP_012075861.1	81.3	798	135	4	1	796	1	786	0.0e+00	1295.4
g803.t1	XP_020425464.1	80.2	796	153	4	1	794	1	793	0.0e+00	1289.6
g804.t1	XP_010555163.1	88.6	1115	123	2	1	1115	1	1111	0.0e+00	1992.6
g804.t1	XP_006411601.1	86.3	1098	146	2	1	1096	1	1096	0.0e+00	1979.9
g804.t1	XP_002868836.1	86.8	1097	142	2	1	1096	1	1095	0.0e+00	1978.8
g804.t1	XP_006282906.1	86.5	1097	145	2	1	1096	1	1095	0.0e+00	1975.7
g804.t1	CAA7042409.1	86.1	1093	150	1	1	1093	1	1091	0.0e+00	1974.1
g807.t1	XP_021911775.1	83.0	588	85	3	10	587	1	583	5.2e-283	984.2
g807.t1	XP_031267402.1	83.8	581	84	5	10	587	1	574	2.1e-279	972.2
g807.t1	XP_044509706.1	82.9	578	89	3	10	587	1	568	3.0e-278	968.4
g807.t1	XP_006486589.1	82.4	580	91	5	10	587	1	571	2.5e-277	965.3
g807.t1	XP_006422417.1	82.4	580	91	5	10	587	1	571	7.3e-277	963.8
g809.t1	AEX34710.2	80.2	207	41	0	233	439	34	240	3.9e-97	366.3
g809.t1	AFZ84551.1	80.2	207	41	0	233	439	34	240	6.6e-97	365.5
g809.t1	AFZ84552.1	80.2	207	41	0	233	439	34	240	1.9e-96	364.0
g815.t1	TYH22708.1	85.7	442	63	0	1	442	1	442	1.9e-216	762.7
g815.t1	XP_012459032.1	85.5	442	64	0	1	442	1	442	4.2e-216	761.5
g815.t1	MBA0872446.1	85.7	442	63	0	1	442	1	442	4.2e-216	761.5
g815.t1	KAB2035769.1	85.5	442	64	0	1	442	1	442	4.2e-216	761.5
g815.t1	MBA0726825.1	85.5	442	64	0	1	442	1	442	5.4e-216	761.1
g826.t1	XP_010531514.1	83.6	489	74	2	1	486	1	486	8.0e-237	830.5
g826.t1	XP_010555181.1	82.2	488	82	2	1	486	1	485	3.1e-233	818.5
g826.t1	KAF3434854.1	82.0	489	82	2	1	486	1	486	1.6e-229	806.2
g826.t1	XP_013593441.1	80.6	490	87	4	1	486	1	486	1.0e-228	803.5
g826.t1	KAF3594765.1	80.6	490	87	4	1	486	1	486	1.4e-228	803.1
g827.t1	XP_024455944.1	80.4	46	9	0	129	174	57	102	1.5e-13	87.8
g828.t1	XP_021603952.1	89.1	617	67	0	1	617	1	617	0.0e+00	1104.4
g828.t1	XP_021597538.2	89.1	617	67	0	1	617	1	617	0.0e+00	1101.3
g828.t1	XP_021680044.1	88.8	617	69	0	1	617	1	617	0.0e+00	1094.7
g828.t1	XP_012088133.1	88.7	617	70	0	1	617	1	617	0.0e+00	1094.3
g828.t1	GAV60120.1	88.8	617	69	0	1	617	1	617	0.0e+00	1093.6
g843.t1	XP_021903627.1	81.4	258	48	0	1	258	1	258	6.0e-122	448.0
g843.t1	KJB32723.1	80.1	221	44	0	38	258	30	250	8.1e-103	384.4
g843.t1	OMO91978.1	81.2	176	33	0	84	259	10	185	3.3e-80	309.3
g852.t1	RVW48227.1	89.1	138	15	0	92	229	92	229	4.1e-42	182.6
g852.t1	XP_028797554.1	80.7	135	26	0	92	226	92	226	2.7e-41	179.9
g852.t1	EOX97542.1	89.1	137	15	0	92	228	92	228	3.5e-41	179.5
g852.t1	EOX97541.1	89.7	136	14	0	92	227	92	227	4.6e-41	179.1
g852.t1	XP_002279494.2	89.6	135	14	0	92	226	92	226	1.0e-40	177.9
g854.t1	ESR35725.1	81.9	432	73	5	1	427	1	432	5.9e-178	635.2
g854.t1	XP_024034762.1	81.9	431	73	5	1	426	1	431	1.7e-177	633.6
g857.t1	KAB2045902.1	80.2	496	95	2	151	643	1	496	1.3e-231	813.5
g857.t1	KAG8655793.1	81.5	471	84	1	174	644	17	484	2.2e-221	779.6
g857.t1	KJB15878.1	83.0	452	76	1	193	643	22	473	1.8e-220	776.5
g857.t1	XP_024464412.1	80.4	469	81	3	174	640	33	492	2.5e-217	766.1
g857.t1	XP_024034561.1	80.1	472	86	3	173	643	40	504	6.1e-216	761.5
g858.t1	KAG4114288.1	81.5	952	163	4	1733	2679	1	944	0.0e+00	1571.2
g862.t1	GER35874.1	87.0	123	16	0	1	123	1	123	6.8e-57	231.1
g862.t1	KAG8364395.1	85.4	123	18	0	1	123	1	123	1.7e-55	226.5
g862.t1	XP_011092879.1	84.6	123	19	0	1	123	1	123	1.1e-54	223.8
g862.t1	XP_030457584.1	87.9	124	14	1	1	123	1	124	1.4e-54	223.4
g862.t1	PIN14274.1	84.6	123	19	0	1	123	1	123	1.4e-54	223.4
g863.t1	XP_021903774.1	80.6	495	95	1	6	499	7	501	1.1e-241	846.7
g863.t1	OAO97960.1	81.0	468	88	1	32	499	7	473	4.0e-231	811.6
g863.t1	KAG6763013.1	80.5	472	89	2	30	499	497	967	9.1e-228	800.4
g863.t1	XP_011045763.1	80.1	468	90	2	34	499	44	510	6.5e-226	794.3
g863.t1	KDO68147.1	80.1	458	89	1	44	499	1	458	8.8e-223	783.9
g864.t1	XP_010531526.1	95.5	488	15	1	1	481	1	488	9.6e-267	929.9
g864.t1	XP_010555213.1	95.3	488	16	1	1	481	1	488	8.1e-266	926.8
g864.t1	XP_021675236.1	94.9	488	18	1	1	481	1	488	2.6e-264	921.8
g864.t1	XP_021601713.1	94.7	488	19	1	1	481	1	488	9.9e-264	919.8
g864.t1	XP_021903696.1	94.5	488	20	1	1	481	1	488	9.9e-264	919.8
g865.t1	XP_010531526.1	95.5	491	19	1	596	1086	1	488	3.3e-267	932.6
g865.t1	THU67401.1	94.7	495	23	1	592	1086	50	541	4.4e-267	932.2
g865.t1	XP_012486404.1	95.5	491	19	1	596	1086	1	488	4.4e-267	932.2
g865.t1	TYG54658.1	95.1	492	21	1	595	1086	24	512	7.4e-267	931.4
g865.t1	KDP33293.1	95.5	491	19	1	596	1086	1	488	7.4e-267	931.4
g867.t1	XP_021903671.1	83.5	405	54	3	1	401	1	396	1.6e-190	676.4
g867.t1	KDP33299.1	83.6	396	56	2	1	396	1	387	2.3e-189	672.5
g867.t1	XP_002521272.1	83.1	396	58	2	1	396	1	387	6.7e-189	671.0
g867.t1	EOX97602.1	82.8	396	59	2	1	396	1	387	2.0e-188	669.5
g867.t1	XP_030943374.1	82.6	396	60	2	1	396	1	387	2.6e-188	669.1
g880.t1	GAV69011.1	86.6	381	44	1	92	465	1	381	4.5e-190	675.2
g880.t1	XP_021903714.1	86.6	381	44	1	92	465	1	381	6.5e-189	671.4
g880.t1	KAF9856866.1	80.8	416	65	2	92	500	1	408	2.5e-188	669.5
g880.t1	XP_009782769.1	86.4	381	45	1	92	465	1	381	1.6e-187	666.8
g880.t1	XP_009612027.1	86.1	381	46	1	92	465	1	381	2.1e-187	666.4
g882.t1	KAG7539757.1	87.6	153	18	1	110	261	1	153	9.1e-70	274.6
g882.t1	XP_013622814.1	87.6	153	18	1	110	261	1	153	1.2e-69	274.2
g882.t1	KAF3515355.1	87.6	153	18	1	110	261	1	153	1.6e-69	273.9
g882.t1	XP_006282751.1	86.9	153	19	1	110	261	1	153	2.6e-69	273.1
g882.t1	CAF1709930.1	86.9	153	19	1	110	261	1	153	3.5e-69	272.7
g883.t1	EOX97663.1	81.3	203	33	3	4	205	1	199	3.3e-57	233.4
g887.t1	XP_010555231.1	82.9	526	86	1	58	579	16	541	2.6e-259	905.6
g887.t1	KAF3434698.1	82.8	522	90	0	58	579	16	537	5.0e-258	901.4
g887.t1	XP_021287164.1	81.4	522	97	0	58	579	16	537	1.6e-256	896.3
g887.t1	XP_031265733.1	80.7	522	101	0	58	579	16	537	2.1e-256	896.0
g887.t1	OMO74499.1	81.1	523	98	1	58	579	16	538	2.1e-256	896.0
g888.t1	XP_028765652.1	83.2	161	26	1	1	160	1	161	3.6e-72	282.7
g888.t1	CCU64156.1	85.3	156	10	1	1	156	1	143	1.0e-71	281.2
g888.t1	MBA0632398.1	81.8	154	28	0	1	154	1	154	5.7e-70	275.4
g888.t1	XP_034924599.1	91.7	133	11	0	1	133	1	133	9.7e-70	274.6
g888.t1	KAA3486999.1	81.8	154	28	0	1	154	1	154	9.7e-70	274.6
g891.t1	CAA2976730.1	83.5	194	31	1	1	194	1	193	6.4e-86	328.9
g891.t1	GAU34198.1	87.6	186	22	1	1	186	1	185	4.2e-85	326.2
g891.t1	AIN39828.1	83.7	196	31	1	1	196	1	195	4.2e-85	326.2
g891.t1	XP_020167346.1	82.7	196	33	1	1	196	1	195	1.6e-84	324.3
g896.t1	XP_007201407.1	81.5	211	38	1	151	361	25	234	2.4e-74	290.8
g896.t1	KAH0978001.1	81.5	211	38	1	151	361	25	234	2.4e-74	290.8
g896.t1	KAF3434682.1	83.4	211	34	1	151	361	22	231	2.4e-74	290.8
g896.t1	PQQ07307.1	81.5	211	38	1	151	361	25	234	4.1e-74	290.0
g896.t1	XP_021810485.1	81.5	211	38	1	151	361	25	234	4.1e-74	290.0
g904.t1	KAF8701019.1	82.1	134	14	1	1	124	1	134	1.5e-56	230.3
g904.t1	XP_006660900.1	80.6	134	16	1	1	124	1	134	4.3e-56	228.8
g904.t1	XP_021988896.1	81.7	131	14	1	1	121	1	131	4.3e-56	228.8
g904.t1	XP_030487783.1	81.7	131	14	1	1	121	1	131	7.3e-56	228.0
g904.t1	XP_006486752.1	80.5	133	16	1	1	123	1	133	9.5e-56	227.6
g908.t1	CAB37523.1	80.9	235	41	3	72	304	3	235	1.8e-108	403.7
g908.t1	XP_023635565.1	80.1	236	43	3	73	306	20	253	7.0e-108	401.7
g908.t1	XP_023635566.1	80.4	235	42	3	73	305	20	252	9.1e-108	401.4
g909.t1	XP_044507889.1	91.1	470	38	1	1	466	1	470	1.5e-257	899.4
g909.t1	AFG18188.1	91.1	470	38	1	1	466	1	470	1.5e-257	899.4
g909.t1	XP_027162808.1	91.1	470	37	1	1	465	1	470	1.9e-257	899.0
g909.t1	XP_041016043.1	91.2	465	41	0	1	465	3	467	4.3e-257	897.9
g909.t1	XP_042983105.1	91.2	465	41	0	1	465	3	467	4.3e-257	897.9
g912.t1	XP_024014156.1	80.1	141	28	0	63	203	11	151	2.2e-25	127.1
g912.t1	XP_039058623.1	80.0	140	27	1	64	203	5	143	7.1e-24	122.1
g914.t1	XP_010531504.1	81.3	315	59	0	638	952	3	317	7.5e-154	555.8
g914.t1	KAG7539768.1	80.1	316	63	0	638	953	3	318	4.8e-153	553.1
g914.t1	CAB4290844.1	80.4	316	62	0	638	953	3	318	2.0e-151	547.7
g914.t1	XP_008235987.1	80.4	316	62	0	638	953	49	364	2.0e-151	547.7
g914.t1	OMO74470.1	80.3	309	61	0	644	952	1	309	1.1e-149	542.0
g920.t1	PON83423.1	83.5	310	44	1	1	310	1	303	3.7e-140	508.8
g920.t1	PON55091.1	83.5	310	44	1	1	310	1	303	8.2e-140	507.7
g920.t1	XP_006423608.1	83.7	307	43	1	1	307	1	300	5.3e-139	505.0
g920.t1	XP_006487423.1	83.4	307	44	1	1	307	1	300	7.0e-139	504.6
g920.t1	KAG4114231.1	81.5	314	51	1	1	314	1	307	7.0e-139	504.6
g921.t1	XP_039059654.1	87.3	173	22	0	1	173	1	173	6.0e-86	327.8
g921.t1	RWR81726.1	86.7	173	23	0	1	173	1	173	7.8e-86	327.4
g921.t1	XP_002510543.1	86.7	173	23	0	1	173	1	173	1.3e-85	326.6
g921.t1	OMO74465.1	89.3	169	18	0	4	172	3	171	1.7e-85	326.2
g921.t1	XP_016707806.1	87.3	173	22	0	1	173	1	173	1.7e-85	326.2
g924.t1	KAA8546073.1	80.1	321	48	3	1	319	1	307	2.1e-138	503.4
g924.t1	XP_006404556.1	80.6	320	41	5	4	319	1	303	4.0e-137	499.2
g924.t1	XP_022748059.1	81.8	297	38	2	23	319	9	289	2.8e-135	493.0
g924.t1	OMO92895.1	82.5	297	36	2	23	319	9	289	1.4e-134	490.7
g924.t1	VVB08544.1	80.2	318	40	5	4	319	1	297	3.1e-134	489.6
g928.t1	KAF2613935.1	80.0	145	29	0	121	265	2	146	3.4e-56	229.6
g936.t1	XP_038707974.1	84.2	57	9	0	2	58	32	88	2.4e-18	101.7
g936.t1	XP_009131628.1	80.4	56	11	0	2	57	40	95	2.4e-18	101.7
g936.t1	XP_009126238.1	80.7	57	11	0	2	58	42	98	3.2e-18	101.3
g936.t1	XP_038692993.1	82.5	57	10	0	2	58	32	88	3.2e-18	101.3
g936.t1	KAF8085416.1	80.4	56	11	0	2	57	35	90	4.1e-18	100.9
g941.t1	XP_038692993.1	80.0	75	15	0	18	92	14	88	5.9e-27	131.0
g941.t1	XP_012084413.1	80.6	67	13	0	26	92	26	92	1.2e-24	123.2
g943.t1	XP_010526568.1	82.6	242	39	1	1	242	1	239	1.6e-111	414.5
g943.t1	XP_031285041.1	80.0	250	46	2	1	247	1	249	7.9e-111	412.1
g943.t1	XP_044509049.1	81.2	245	42	2	1	242	1	244	1.3e-110	411.4
g943.t1	XP_031285040.1	81.2	245	42	2	1	242	1	244	3.9e-110	409.8
g943.t1	OMP03141.1	80.2	242	48	0	1	242	1	242	3.3e-109	406.8
g944.t1	XP_024448642.1	80.2	227	40	2	348	574	1	222	5.4e-99	372.9
g947.t1	XP_021889323.1	80.5	544	93	4	1	535	1	540	2.4e-245	859.0
g947.t1	XP_010467385.1	85.2	473	68	2	72	543	20	491	9.5e-234	820.5
g947.t1	BAA06023.1	84.6	473	71	2	72	543	20	491	4.0e-232	815.1
g947.t1	KAG4165583.1	85.2	459	67	1	78	535	11	469	3.4e-231	812.0
g947.t1	KAA8546050.1	80.9	491	88	2	66	550	114	604	2.2e-230	809.3
g948.t1	AIU49906.1	88.6	369	42	0	329	697	12	380	3.0e-200	709.5
g948.t1	AIU49901.1	84.0	369	59	0	329	697	12	380	2.8e-190	676.4
g948.t1	AIU49908.1	83.9	341	55	0	357	697	1	341	5.6e-175	625.5
g951.t1	ONI21357.1	85.4	240	28	1	1	240	1	233	1.1e-116	431.0
g951.t1	PIA57206.1	83.3	240	33	1	1	240	3	235	1.4e-116	430.6
g951.t1	XP_027151592.1	82.1	240	36	1	1	240	1	233	7.0e-116	428.3
g951.t1	XP_027353883.1	84.8	230	28	1	1	230	1	223	2.1e-112	416.8
g951.t1	RYR69813.1	82.5	166	22	1	1	166	13	171	2.1e-72	283.9
g952.t1	KAG2705835.1	83.2	309	41	1	1	298	1	309	5.4e-151	544.7
g952.t1	XP_042979579.1	82.8	309	42	1	1	298	1	309	1.6e-150	543.1
g952.t1	KAG7978109.1	82.8	309	42	1	1	298	1	309	2.0e-150	542.7
g952.t1	XP_018815367.2	82.5	309	43	1	1	298	1	309	1.0e-149	540.4
g952.t1	XP_010271455.1	81.9	309	45	1	1	298	1	309	2.3e-149	539.3
g953.t1	XP_006411682.1	100.0	164	0	0	1	164	1	164	7.7e-67	264.2
g953.t1	KAH0936110.1	99.4	164	1	0	1	164	213	376	1.7e-66	263.1
g953.t1	XP_034927694.1	99.4	164	1	0	1	164	44	207	1.7e-66	263.1
g953.t1	ESQ50879.1	99.4	164	1	0	1	164	61	224	1.7e-66	263.1
g953.t1	KAG5389712.1	99.4	164	1	0	1	164	8	171	1.7e-66	263.1
g954.t1	XP_006487389.1	81.0	321	60	1	74	393	1	321	5.1e-141	511.9
g954.t1	XP_006423495.1	80.7	321	61	1	74	393	1	321	5.6e-140	508.4
g954.t1	KAA8546042.1	80.6	320	60	2	74	393	1	318	7.4e-140	508.1
g954.t1	XP_038705347.1	81.0	321	60	1	74	393	1	321	9.6e-140	507.7
g954.t1	XP_034916884.1	80.1	321	62	2	74	393	1	320	8.1e-139	504.6
g959.t1	KAE8690649.1	80.7	140	22	3	1	137	1	138	4.7e-56	228.8
g959.t1	KAG4160526.1	85.5	124	16	1	1	124	1	122	1.5e-54	223.8
g959.t1	KAF3594777.1	92.8	111	8	0	1	111	1	111	2.2e-53	219.9
g960.t1	EOX97859.1	91.6	405	26	3	31	434	1	398	1.0e-206	730.3
g960.t1	XP_021285667.1	91.4	405	27	3	31	434	1	398	3.8e-206	728.4
g960.t1	XP_007042028.2	91.1	405	28	3	31	434	1	398	5.0e-206	728.0
g960.t1	MBA0727244.1	91.1	404	29	2	31	434	1	397	1.1e-205	726.9
g960.t1	WP_190133625.1	90.8	404	30	2	31	434	1	397	3.2e-205	725.3
g967.t1	XP_022725289.1	91.6	214	15	2	37	250	43	253	3.7e-20	109.8
g967.t1	OMO75528.1	88.8	214	22	1	37	250	43	254	5.9e-18	102.4
g967.t1	XP_021889264.1	87.7	219	21	2	37	250	82	299	2.9e-17	100.1
g967.t1	XP_021889265.1	87.7	219	21	2	37	250	43	260	2.9e-17	100.1
g967.t1	XP_020963505.1	83.0	230	35	3	22	250	20	246	6.6e-17	99.0
g968.t1	KAF5751071.1	81.3	358	59	1	158	515	12	361	1.0e-158	571.2
g971.t1	XP_010531461.1	80.8	1070	183	10	2	1064	3	1057	0.0e+00	1495.3
g971.t1	XP_010531462.1	80.7	1070	183	11	2	1064	3	1056	0.0e+00	1488.8
g972.t1	CAF2146150.1	91.2	102	9	0	1	102	1	102	9.1e-50	208.0
g974.t1	XP_012067197.1	85.4	1237	161	2	1	1236	1	1218	0.0e+00	1852.4
g974.t1	XP_031271749.1	84.8	1237	168	2	1	1236	1	1218	0.0e+00	1833.9
g974.t1	XP_021628667.1	84.7	1239	166	3	1	1236	1	1219	0.0e+00	1832.4
g974.t1	KDO49490.1	84.7	1238	168	2	1	1236	1	1219	0.0e+00	1832.0
g974.t1	XP_006487332.1	84.7	1238	169	2	1	1236	1	1219	0.0e+00	1830.8
g978.t1	KCW64029.1	80.3	346	66	2	45	388	29	374	9.5e-164	587.4
g978.t1	KAF8020280.1	81.3	337	59	2	50	386	36	368	1.2e-161	580.5
g978.t1	PPR90916.1	80.1	337	66	1	50	386	4	339	2.6e-161	579.3
g978.t1	PPD99111.1	81.1	338	62	2	50	386	43	379	2.6e-161	579.3
g978.t1	XP_018840325.1	80.2	339	67	0	53	391	36	374	5.8e-161	578.2
g979.t1	MBA0754175.1	80.0	175	20	2	70	243	1	161	2.0e-75	293.5
g979.t1	MBA0667223.1	80.9	162	16	2	81	241	2	149	1.1e-70	277.7
g984.t1	KAF2532269.1	80.1	780	140	3	18	792	12	781	0.0e+00	1271.1
g984.t1	KAF2612340.1	80.7	690	129	4	181	866	340	1029	0.0e+00	1129.4
g984.t1	KAF3598357.1	87.2	486	62	0	315	800	2	487	1.4e-252	883.6
g985.t1	XP_011016650.1	83.3	228	38	0	421	648	8	235	1.4e-111	414.8
g985.t1	KAG2703384.1	85.1	228	34	0	422	649	16	243	4.1e-111	413.3
g985.t1	CAA2981035.1	81.1	228	43	0	421	648	6	233	2.3e-106	397.5
g985.t1	PKI59482.1	82.9	216	37	0	434	649	1	216	8.2e-104	389.0
g985.t1	PIA52795.1	82.8	215	37	0	434	648	1	215	4.1e-103	386.7
g987.t1	KAF3435733.1	80.7	492	69	4	27	499	1	485	1.2e-224	791.2
g987.t1	RVX12118.1	80.3	492	71	4	27	499	1	485	2.7e-224	790.0
g987.t1	XP_002283712.1	80.3	492	71	4	27	499	1	485	6.1e-224	788.9
